filename_img;filename_ots;filename_ann;text_ots;text_ann
minangkabau_11_img.png;minangkabau_11_ots.txt;minangkabau_11_ann.txt;Namun di malam nan samalam nantun -- urang mangaji sampai siang -- lorong kapado Puti Bungsu -- apo ka tenggang badan diri -- uranglah sudah bapanggia baralek -- nan jauah urang lah tibo -- nan dakek urang lah datang -- itu pulolah nan mamabuak paratian -- siapolah urang ka ditompang -- siapolah urang ka dilawan baiyo -- takana mandeh jo bapak -- sanan manangih manggaruang pan- jang -- manangih bahibo hati;Namun di malam nan samalam nantun -- urang mangaji sampai siang -- lorong kapado Puti Bungsu -- apo ka tenggang badan diri -- uranglah sudah bapanggia baralek -- nan jauh urang lah tibo -- nan dakek urang lah datang -- itu pulolah nan mamabuak paratian -- siapolah urang ka ditompang -- siapolah urang ka dilawan baiyo -- takana mandeh jo bapak -- sanan manangih manggaruang pan-jang -- manangih bahibo hati
minangkabau_12_img.png;minangkabau_12_ots.txt;minangkabau_12_ann.txt;Manjawab Nangkodoh Baha, 'Tuan den Kambang Luari -- ikolah siriah nan sakapua -- ikolah timbakau nan saguluang -- makanlah siriah nangko - sarato mahisok rokok nan sabatang -- nak tantu pulo kito barundiang.;Manjawab Nangkodoh Baha, ''Tuan den Kambang Luari -- ikolah siriah nan sakapua -- ikolah timbakau nan saguluang -- makanlah siriah nangko -- sarato mahisok rokok nan sabatang -- nak tantu pulo kito barundiang.''
minangkabau_13_img.png;minangkabau_13_ots.txt;minangkabau_13_ann.txt;Dangakan malah elok-elok -- nak jan Tuan salah tarimo -- tan- tangan niat dalam hati -- kok siang manjadi angan-angan -- kok malam manjadi buah mimpi -- salorong tantangan niat jo sangajo -- koknyo lai suko Tuan tarimo -- bali jo pintak kapado Tuan -- iyo nak manjadi rang sumando dek Tuan -- untuak suami dek Puti Bungsu.;Dangkan malah elok-elok -- nak jan Tuan salah tarimo -- tan-tangan niat dalam hati -- kok siang manjadi angan-angan -- kok malam manjadi buah mimpi -- salorong tantangan niat jo sangajo -- koknyo lai suko Tuan tarimo -- bali jo pintak kapado Tuan -- iyo nak manjadi rang sumando dek Tuan -- untuak suami dek Puti Bungsu.''
minangkabau_14_img.png;minangkabau_14_ots.txt;minangkabau_14_ann.txt;Tidakkoh Angku tahu di salah bana -- sapatuiknyo Angku datang mamujuak kami -- kok tangih patuik Angku hantokkan -- tapi tidaklah ado nan bak nantun dek Angku -- babaliak pulang- lah Angku dahulu -- pailah Angku baraja baso jo basi. Kalau sarupo Angku nangko -- bialah hambo marando saumua hiduik -- pado balaki jo urang indak tahu di sopan santun.;Tidakkoh Angku tahu di salah bana -- sapatuiknyo Angku datang mamujuak kami -- kok tangih patuik Angku hantokan -- tapi tidaklah ado nan bak nantun dek Angku -- babalaiak pulang-lah Angku dahulu -- pailah Angku baraja baso jo basi. Kalau sarupo Angku nangko -- bialah hambo marando saumua hiduik -- pada balaki jo urang indak tahu di sopan santun
minangkabau_15_img.png;minangkabau_15_ots.txt;minangkabau_15_ann.txt;Lalu manitah Nangkodoh Baha, Manolah sagalo niniak mamak -- sarato imam dengan khatib -- mak sarato basa jo pangulu sado nan hadir kini nangko -- mangkonyo tabuah ka disuruah gua -- bukanlah ado sado nan bak kian -- tidaklah pangulu lancang hukum -- tidaklah dubalang rabuik rampeh -- tidaklah ado rando dapek malu atau pun parik nan tarampa ato hanyo ado sabuah -- nan manyeso dalam hati -- dangakan malah elok-elok;Lalu manitah Nangkodoh Baha,'' Manolah sago lajo niniak mamak -- sarato imam dengan khatib -- mak sarato basa jo pangulu sado nan hadir kini nangko -- mangkonyo tabuah ka disurua huh -- bukanlah ado sado nan bak kian -- tidaklah pangulu lancang humok -- tidaklah dubalang rabuk rampeh -- tidaklah ado rando dapek malu atau pun parik nan tarampa ato hanya ado sabuah -- nan manyeso dalam hati -- dangakan malah elok-elok.
minangkabau_16_img.png;minangkabau_16_ots.txt;minangkabau_16_ann.txt;Dek urang Puti Bungsu -- manjawab juo inyo maso itu, O Tuan kanduang Kambang Luari -- sajak samulo denai tagahkan Tuan pai -- ka galanggang Puti Santan Batapih -- tapi Tuan tidak namuah denai tagahkan -- kini lah iko ka jadinyo.;Dek urang Puti Bungsu -- manjawab juo inyo maso itu, ''O Tuan kanduang Kambang Luari -- sajak samulo denai tagahkan Tuan pai -- ka galanggapan Puti Santan Batapih -- tapi Tuan tidak namuah denai tagahkan -- kini lah iko ka jadinyo.
minangkabau_17_img.png;minangkabau_17_ots.txt;minangkabau_17_ann.txt;Kununlah dek urang Puti Bungsu -- aia mato giriang gumiriang -- jatuah ciyek jatuah duo -- nan bak maniak putuih talinyo -- nan bak intan putuih pangarang -- manjawab juo inyo maso itu, *Manolah Tuan kanduang hambo -- kok baitu bana kato Tuan --denai nan tidak ka malawan -- tapi mananti malah Tuan sakutiko -- nyak hambo tanah malah nasi dahulu -- untuak Adiak kanduang Cindai Taberai;Kununlah dek urang Puti Bungsu -- aia mato giriang gumiriang -- jatuah ciyeik jatuah duo -- nan bak maniak putuih talinyo -- nan bak intan putuih pangarang -- manjawab juo inyo maso itu, ''Manolah Tuan kanduang hambo -- kok baitu bana kato Tuan --denai nan tidak ka malawan -- tapi mananti malah Tuan sakutiko -- nyak hambo tanah malah nasi dahulu -- untuak Adiak kanduang Cindai Taberai.''
minangkabau_18_img.png;minangkabau_18_ots.txt;minangkabau_18_ann.txt;Dilalokkan adiak ka dalam buaian -- sanan bakato Puti Bungsu, **Manolah Tuan Kambang Luari -- toh melah kito pai ka rimbo -- elok di sanan denai Tuan bunuah -- koknyo di siko denai Tuan bunuah -- kok tahu urang kampuang -- tidaklah ka jadi mukasuik Tuan -- tapi sungguahpun baitu bana -- mananti juo malah Tuan sakutiko -- nyak hambo sanduakkan malah nasi -- untuak adiak kanduang Cindai Taberai. Lalu disanduak malah nasi -- dibung- kuih malah jo sambanyo -- dilatakkan ka dalam kampia dimasuak- kan ka dalam buaian, Adiak kanduang laloklah lalok -- laloklah Adiak den buaikan.;Dilokokan adiak ka dalam buaian -- sanan bakato Puti Bungsu, ''Manolah Tuan Kambang Luari -- toh melah kito pai ka rimbo -- elok di sanan denai Tuan bunuah -- koknyo di siko denai Tuan bunuah -- kok tah urang kampuang -- tidaklah ka jadi mukasui Tuan -- tapi sungguhapun baitu bana -- mananti juo malah Tuan sakutiko -- nyak hambo sanduakkan malah nasi -- untuk adiak kanduang Cindai Taberai.'' Lalu disanduak malah nasi -- dibung-kuih malah jo sambanyo -- dilatakkan ka dalam kampia dimasua-kan ka dalam buaian, ''Adiak kanduang laloklah lalok -- laloklah Adiak den buaikan.''
minangkabau_19_img.png;minangkabau_19_ots.txt;minangkabau_19_ann.txt;Sanan manjawab Kambang Luari, Usahlah banyak-banyak kecek -- usahlah banyak-banyak rundiangan -- di siko sajolah Adiak denai bunuah -- ndak guno di rimbo gadang -- di sinan ka mati di siko ka mati juo -- kok hari alah barambang patang juo -- buliah nak lakeh denai babaliak -- iyo ka ranah Tanjuang Subaliak -- urang kok lah panek manantikan den. Mandanga kato nan bak kian -- lalu manjawab Puti Bungsu, Toh melah kito agak ka dalam rimbo gadang -- buliah nak suni dari urang nan lalu -- koknyo di siko denai Tuan bunuah -- kok tampak dek urang kam- puang -- tidaklah ka jadi mukasuik Tuan. Lalu bajalan juo samaso itu.;Sanan manjawab Kambang Luari, ''Usahlah banyak-banyak kecek -- usahlah banyak-banyak rundingan -- di siko sajolah Adiak denai bunuah -- ndak guno di rimbo gadang -- di sinan ka mati di siko ka mati juo -- kok hari alah barambang patang juo -- buliah nak lakeh denai babalaiak -- iyo ka ranah Tanjung Subaliak -- urang kok lah pacak manantikan den.'' Mandanga kato nan bak kian -- lalu manjawab Puti Bungsu, ''Toh melah kito agag ka dalam rimbo gadang -- buliah nak suni dari urang nan lalu -- koknyo di siko denai Tuan bunuah -- kok tampak dek urang kam-puang -- tidaklah ka jadi mukasui Tuan.'' Lalu bajalan juo samaso itu.
minangkabau_20_img.png;minangkabau_20_ots.txt;minangkabau_20_ann.txt;Lorong kapado Kambang Luari -- tidaklah ado nan diacuah- kannyo -- awaknyo basigap hanyo lai -- diambiak malah pisau maso itu -- lalu ditikamkannyo pisau ka hilia Puti Bungsu -- darah manyambua maso itu -- ditampuangnyo dengan gantang -- diam- biak malah kain panjang Puti Bungsu -- disaoknyo malah bangkai Puti Bungsu. Gadang hatinyo tidak tabado -- lalu bajalan hanyo lai -- iyo malah tidak ado manaruah hibo di hatinyo -- dek lah digaro syetan jo iblis.;Lorong kapado Kambang Luari -- tidaklah ado nan dicauah-kannyoo -- awaknyo basigap hanya lai -- diambiak malah pisau maso itu -- lalu ditikamkannyo pisau ka hilia Puti Bungsu -- darah manyambua maso itu -- ditampuangnyo dengan gantang -- diam-biak malah kain panjang Puti Bungsu -- disakonyo malah bangkai Puti Bungsu. Gadang hatinyo tidak tabado -- lalu bajalan hanya lai -- iyo malah tidak ado manaruah hibo di hatinyo -- dek lah digaro syetan jo iblis.
minangkabau_21_img.png;minangkabau_21_ots.txt;minangkabau_21_ann.txt;Mandanga kato nan bak kian -- lorong kapado Nangkodoh Baha -- lalu dicaliak tabuang nantun -- tampaklah sanan darah hiduik -- Allahu Rabi gadang hatinyo -- sajuak rasonyo paratian -- galak tabahak maso itu.;Mandanga kato nan bak kian -- lorong kapado Nangkodoh Baha -- lalu dicaliak tabuang nantun -- tampaklah sanan darah hiduik -- Allahu Rabi gadang hatinyo -- sajauk rasonyo paratian -- galak tabahak maso itu.
minangkabau_22_img.png;minangkabau_22_ots.txt;minangkabau_22_ann.txt;Alah pai inyo -- manyabik rumpuik ka tanah banto -- baharu sakali mahelokan sabik lah luko tantang jari manih -- maklumlah kito tantang itu -- awak nan manjo sajak ketek -- sakali balun bakarajo barek -- alun paranah mangakok sabik sanan manangih Kambang Luari -- paruik alah taraso litak -- sanan takana di nan bana -- manangih sambia bapantun;Alah pai inyo -- manyabik rumpuik ka tanah banto -- baharu sakali mahelokan sabik lah luko tantang jari manih -- maklumlah kito tantang itu -- awak nan manjo sajak ketek -- sakali balun bakarajo barek -- alun paranah mangkaok sabik sanan manangih Kambang Luari -- paruih alah taraso litak -- sanan takana di nan bana -- manangih sambia bapantun
minangkabau_23_img.png;minangkabau_23_ots.txt;minangkabau_23_ann.txt;as Adolah saurang rajo -- nan banamo Sutan Rajo Ali -- baduo dengan adiak kanduangnyo -- nan banamo Sutan Rajo Bujang -- urang ranah tanah Pakapuran -- nan di lereng Gunuang Tim- bulun. Kan inyo pai baburu kijang -- lah sasek di dalam rimbo -- lah tapisah inyo baduo -- lah bacarai inyo maso itu. Tt mennnr Laman Qastenem Rest nm Al? Ps ee ee ee ee;Adolah saurang rajo -- nan banamo Sutan Rajo Ali -- baduo dengan adiak kanduangnyo -- nan banamo Sutan Rajo Bujang -- urang ranah tanah Pakapuran -- nan di lereng Gunuang Tim-bulun. Kan inyo pai baburu kijang -- lah sasek di dalam rimbo -- lah tapisai inyo baduo -- lah bacarai inyo maso itu.
minangkabau_24_img.png;minangkabau_24_ots.txt;minangkabau_24_ann.txt;Bia panjapuik-japuik aia -- bia pancari-cari kayu -- jo suko hati hambo manuruik. Mandanga pantun Puti Bungsu -- galak tasa- nyum sutan Rajo Ali -- sanan bakato hanyo lai, Toh melah kito barangkek malah lai -- tidaklah guno kito lamo di siko.;Bia panjapuik-japuik aia -- bia pancari-cari kayu -- jo suko hati hambo manuruik.'' Mandanga pantun Puti Bungsu -- galak tasa-nyum sutan Rajo Ali -- sanan bakato hanya lai, ''Toh melah kito barangkek malah lai -- tidaklah guno kito lamo di siko.''
minangkabau_25_img.png;minangkabau_25_ots.txt;minangkabau_25_ann.txt;Lorong kapado Sutan Rajo Ali -- lalu dicaritokan pulo malah parasaian -- samanjak tapisah dari adiaknyo -- sampai batamu jo Puti Bungsu. Aluran di Dubalang nan barampek -- alah sanang hatinyo maso itu -- kununlah dek si Kambang Biduan Sati -- nasi alah tahedang jo juadahnyo -- sanan bakato sambia bapantun;Lorong kapado Sutan Rajo Ali -- lalu dicaritokan pulo malah parasaian -- samanjak tapisah dari adiaknyo -- sampai batamu jo Puti Bungsu. Aluran di Dubalang nan barampek -- alah sanang hatinyo maso itu -- kununlah dek si Kambang Biduan Sati -- nasi alah tahedang jo juadahnyo -- sanan bakato sambia bapantun
minangkabau_26_img.png;minangkabau_26_ots.txt;minangkabau_26_ann.txt;Alah panek babincang-bincang -- dapeklah kato samufakat run- diangan sasuai maso itu -- lalu dicari hari nan baik -- kutiko nan elok--- iyolah hari Kamih patang Jumaat -- iyo sabulan sasudah itu -- urang pun basadio hanyo lai -- satangah pai ka rimbo mancari pakayuan -- satangah mambuek balai-balai -- ado nan manum- buak padi -- bamacam-macam karajo nan dikakok.;Alah panek babincang-bincang -- dapeklah kato samufakat run-diangan sasulai maso itu -- lalu dicari hari nan baik -- kutiko nan elok -- iyolah hari Kamih patang Jumaat -- iyo sabulan sasudah itu -- urang pun basadio hanya lai -- satangah pai ka rimbo mancari pakayuan -- satangah mambuek balai-balai -- ado nan manum-buak padi -- bamacam-macam karajo nan dikakok.
minangkabau_27_img.png;minangkabau_27_ots.txt;minangkabau_27_ann.txt;Dek urang pangulu jo handiko -- sarato imam dengan khatib -- pun jo urang cadiak pandai dalam nagari -- lalu diuji malah kaba- raniannyo. Kan iyo maso leh nantun -- tidaklah basah kain salen- dang tu -- dirandamkan ka dalam aia -- tidaknyo namuah hanguih dimakan api -- pun ditiok suduiknyo ado batando -- salah banang ka ampeknyo.;Dek urang pangulu jo handiko -- sarato imam dengan khatib - pun jo urang cadiak pandai dalam nagari -- lalu diuji malah kaba raniannyo. Kan iyo maso leh nantun -- tidaklah basah kain salen dang tu --.dirandamkan ka dalam aia -- tidaknyo namuah hanguih dimakan api -- pun ditiok suduiknyo ado batando -- salah banang ka ampeknyo.
minangkabau_28_img.png;minangkabau_28_ots.txt;minangkabau_28_ann.txt;Mandanga di kato nantun -- agak tacangang Pangulu Nagari -- kato sarupo batujuan -- ado mukasuik jo sangajo -- lalu batanyo juo nan jadi, 'Manolah Tuan rajo nan datang -- tipak di kami nan di nagari -- kok urang lalu lai dibao singgah -- kununlah pulo ado mukasuik jo sangajo.;"Mandanga di kato nantun -- agak tacangang Pangulu Nagari - kato sarupo batujuan -- ado mukasuik jo sangajo -- lalu batanyo juo nan jadi, ""Manolah Tuan rajo nan datang ~- tipak di kami nan di nagari -- kok urang lalu Iai dibao singgah -- kununlah pulo ado mukasuik jo sangajo."""
minangkabau_29_img.png;minangkabau_29_ots.txt;minangkabau_29_ann.txt;Alah turun cando dari ateh kudo -- lalu bajalan manuju Balai- rong Sari -- dek lamo lambek nan di jalan -- alah tibo di Balairong Sari -- sanan bakato Pangulu Nagari, *Manolah Bujang nan piawai -- pailah japuik Tuan Puti -- parenai malah datang ka Balairong Sari -- katokan bahaso ado rajo nan datang.;"Alah turun cando dari ateh kudo -- lalu bajalan manuju Balai rong Sari-- dek lamo Iambek nan di jalan -- alah tibo di Balairong Sari -- sanan bakato Pangulu Nagari, ""Manolah Bujang nan piawai -- pailah japuik Tuan Puti -- parenai malah datang ka Balairong Sari -- katokan bahaso ado rajo nan datang."""
minangkabau_30_img.png;minangkabau_30_ots.txt;minangkabau_30_ann.txt;EEE OE EOE EEE eee ee Lorong kapado Puti Cindai Taberai -- alah tahu inyo di kakak- nyo -- lalu manangih mahisak-hisak -- Allahu Rabbi samaso itu -- urang nan lain pun alah sabak pulo.; Lorong kapado Puti Cindai Taberai -- alah tahu inyo di kakak nyo -- lalu manangih mahisak-hisak -- Allahu Rabbi samaso itu - urang nan lain pun alah sabak pulo.
minangkabau_31_img.png;minangkabau_31_ots.txt;minangkabau_31_ann.txt;eee NE NE eee OS eee eT eee ee Dek urang Puti Bungsu -- tidak tabado hibo hati -- rusuah bacampua jo risau -- aia mato iriang gumiriang -- raso ka luluah pasandian -- tabayang sanan bapak jo mandeh -- talinteh pitua mandeh kanduang;Dek urang Puti Bungsu -- tidak tabado hibo hati -- rusuah bacampua jo risau -- aia mato iriang gumiriang -- raso ka luluah pasandian -- tabayang sanan bapak jo mandeh -- talinteh pitua mandeh kanduang
minangkabau_32_img.png;minangkabau_32_ots.txt;minangkabau_32_ann.txt;Sasudah sambahyang Magrib -- dibao naiak malah Sutan Rajo Ali -- sarato Dubalang nan barampek -- cukuik jo imam dengan khatib -- sarato pangulu jo handiko. Lah sudah makan dengan minum -- dibacokan doa salamat -- urang pun babaliak hanyo lai -- ka tampek kadiaman masiang-masiang.;Sasudah sambahyang Magrib -- dibao naiak malah Sutan Rajo Ali -- sarato Dubalang nan barampek -- cukuik jo imam dengan khatib -- sarato pangulu jo handiko. Lah sudah makan dengan minum -- dibacokan doa salamat -- urang pun babalaiak hanya lai -- ka tampek kadiaman masing-masing.
minangkabau_33_img.png;minangkabau_33_ots.txt;minangkabau_33_ann.txt;Alah sarantang pajalanan -- dek lamo lambek di jalan -- jauah basarang dakek juo -- labuah panjang baliku-liku -- hampia ka tibo hanyo lai -- iyo di ranah Sandiang Baka.;Alah sarantang pajalanan -- dek lamo lambek di jalan -- jauah basarang dakek juo -- labuah panjang baliku-liku -- hampaia ka tibo hanya lai -- iyo di ranah Sandinang Baka.
minangkabau_34_img.png;minangkabau_34_ots.txt;minangkabau_34_ann.txt;se NES OME ESATO ere ee BN Alah tibo inyo di galanggang -- iyo galanggang Puti Linduang Bulan -- lalu turun dari ateh kudo -- disonsong dek basa jo pangulu -- sarato dubalang nan barampek.;Alah tibo inyo di galanggang -- iyo galanggang Puti Linduang Bulan -- lalu turun dari ateh kudo -- disonsong dek basa jo pangulu -- sarato dubalang nan barampek.
minangkabau_35_img.png;minangkabau_35_ots.txt;minangkabau_35_ann.txt;Kini baitu malah dek Tuan -- tidak guno lamo di siko -- kito naiak malah ka rumah -- urang lah rapek manantikan. Sanan manjawab Datuak Bandaro,;Kini baitu malah dek Tuan -- tidak guno lamo di siko -- kito naiak malah ka rumah -- urang lah rapek manantikan.'' Sanan manjawab Datuak Bandaro,
minangkabau_36_img.png;minangkabau_36_ots.txt;minangkabau_36_ann.txt;Manjawab sanan Datuak Bandaro, Adiak kanduang si Lin- duang Bulan -- usahlah gamang tantang itu -- hambo pacik malah pitaruah Adiak -- kok lai umua samo panjang -- mamintak kito pado Allah -- usahlah dapek maro malintang -- salamat sajo malah Adiak.; Manjawab sanan Datuak Bandaro, ''Adiak kanduang si Lin-duang Bulan -- usahlah agamang tantang itu -- hambo pacik malah pituarah Adiak -- kok lai umua samo panjang -- mamintak ito pado Allah -- usahlah dapek maro malintang -- salamat sajo malah Adiak.''
