filename_img;filename_ots;filename_ann;text_ots;text_ann
i_bagus_caratan20.png;i_bagus_caratan20.ots.txt;i_bagus_caratan20.ann.txt;"Carita anak alit sane doh saking arta brana nanging ring panguntatnyane prasida ngamolihang napi sane kaaptiang. Nenten wenten sane tan prasida karuruh yening iraga setata seleg malajah, teleb, tur mautsaha sane becik. Ngiring alit-alit mangda setata semangat. Wastu jaya anom yowananing Indonesia.
";"Carita anak alit sane doh saking arta brana nanging ring panguntatnyane prasida ngamolihang napi sane kaaptiang. Nenten wenten sane tan prasida karuruh yening iraga setata seleg malajah, teleb, tur mautsaha sane becik. Ngiring alit-alit mangda setata semangat. Wastu jaya anom yowananing Indonesia.
"
leak_pemoroan20.png;leak_pemoroan20.ots.txt;leak_pemoroan20.ann.txt;"Bagus Caratan tuah panak wong tani ane magoba caratan.
";"I Bagus Caratan tuah panak wong tani ane magoba caratan.
"
Balinese_21.png;balinese_21_ots.txt;balinese_21_ann.txt;"Ada tuturan satua anak makurenan, sawai-wai geginane tuah ngarap carik. la nongos di kubu ane tuduhan. Ane luh sedeng beling gede, mekenang nglekadang.

";"Ada tuturan satua anak makurenan, sawai-wai geginane tuah ngarap carik. Ia nongos di kubu ane tuduhan. Ane luh sedeng beling gede, mekenang nglekadang.

"
i_bagus_caratan21.png;i_bagus_caratan21.ots.txt;i_bagus_caratan21.ann.txt;"Lacur seken lacur, ia nglekadang panak magoba caratan. Caratane ento bisa ngomong cara anak muani. Munyine alus, matata budhi. Reramane sayang pesan tekening ia. Lantas ia kaadanin | Bagus Caratan.

";"Lacur seken lacur, ia nglekadang panak magoba caratan. Caratane ento bisa ngomong cara anak muani. Munyine alus, matata budhi. Reramane sayang pesan tekening ia. Lantas ia kaadanin I Bagus Caratan.

"
leak_pemoroan21.png;leak_pemoroan21.ots.txt;leak_pemoroan21.ann.txt;"Sawai-wai | Bagus Caratan nulungin reramane magae di carik. la ngaba yeh ane seger anggon inema teken reramane. la nyemak yeh di bulakan ane ada di tukad gede di samping carike.

";"Sawai-wai I Bagus Caratan nulungin reramane magae di carik. Ia ngaba yeh ane seger anggon inema teken reramane. Ia nyemak yeh di bulakan ane ada di tukad gede di samping carike.

"
Balinese_22.png;balinese_22_ots.txt;balinese_22_ann.txt;"Sedek dina anu | Bagus Caratan luas ka tukade lakar ngalih yeh di bulakan. Teked ditu yeh tukade gede. Krana baktine teken rerama, ia tusing ngitungang yeh tukad ane gede ento.

";"Sedek dina anu I Bagus Caratan luas ka tukade lakar ngalih yeh di bulakan. Teked ditu yeh tukade gede. Krana baktine teken rerama, ia tusing ngitungang yeh tukad ane gede ento.

"
i_bagus_caratan22.png;i_bagus_caratan22.ots.txt;i_bagus_caratan22.ann.txt;"Tusing karasa yeh tukade ngansan ngedenang, la anyud di tukade ento. la ngeling ngidih tulung. Reramane nyangjagin, nanging lacur la suba joh anyudang blabar.

";"Tusing karasa yeh tukade ngansan ngedenang, Ia anyud di tukade ento. Ia ngeling ngidih tulung. Reramane nyangjagin, nanging lacur la suba joh anyudang blabar.

"
leak_pemoroan22.png;leak_pemoroan22.ots.txt;leak_pemoroan22.ann.txt;"| Bagus Caratan takut, krana diarepne ada grobogan. Ditu ia ngacep nunas slamet ring Ida Bhatara. Rikala ulung ka grobogane saget ada empas ane nulungin ia. wee
";"I Bagus Caratan takut, krana diarepne ada grobogan. Ditu ia ngacep nunas slamet ring Ida Bhatara. Rikala ulung ka grobogane saget ada empas ane nulungin ia.
"
Balinese_23.png;balinese_23_ots.txt;balinese_23_ann.txt;"Empase ento tuah ane nguasayang tongose ditu. | Empas mapaica toya utama. Toya ane bisa dadi wisya miwah dadi tirta tamba. Pebesene apanga melah-melahang nganggon. Yening toya utama ento telah, krana tetujon jele sinah | Bagus Caratan lakar mati. Nanging yen anggon mayadnya mapitulung teken anak liu ia lakar idup lan bisa dadi manusa.
";"Empase ento tuah ane nguasayang tongose ditu. I Empas mapaica toya utama. Toya ane bisa dadi wisya miwah dadi tirta tamba. Pebesene apanga melah-melahang nganggon. Yening toya utama ento telah, krana tetujon jele sinah I Bagus Caratan lakar mati. Nanging yen anggon mayadnya mapitulung teken anak liu ia lakar idup lan bisa dadi manusa.
"
i_bagus_caratan23.png;i_bagus_caratan23.ots.txt;i_bagus_caratan23.ann.txt;"Kacerita jani di kedatuan, Sang Prabu sedeng sungsut kayun, santukan putrin idane kaengkebang olih | Raksasa. Raksasaneee ento nuba yeh semeer lan tukad ane ada ditu. Mawinan sami kramane pada gelem lan liu ane ngemasin mati.

";"Kacerita jani di kedatuan, Sang Prabu sedeng sungsut kayun, santukan putrin idane kaengkebang olih I Raksasa. Raksasane ento nuba yeh semeer lan tukad ane ada ditu. Mawinan sami kramane pada gelem lan liu ane ngemasin mati.

"
leak_pemoroan23.png;leak_pemoroan23.ots.txt;leak_pemoroan23.ann.txt;"| Bagus Caratan nepuk unduk di kedatuanee ento. la tengkejut krana ada anak ane nyemak awaknee. Ento tuah prajurit ane mekita nginem yeh. Krana caratane ento luung, abana ka kedatuan. r

";"I Bagus Caratan nepuk unduk di kedatuane ento. Ia tengkejut krana ada anak ane nyemak awakne. Ento tuah prajurit ane mekita nginem yeh. Krana caratane ento luung, abana ka kedatuan.

"
Balinese_24.png;balinese_24_ots.txt;balinese_24_ann.txt;"Neked di kedatuan ngenggalang ia ka tengah bale paruman. la matur ring Sang Prabu jagi mapitulung lakar nyegerang para krama ane kena grubug. Sang Prabu, Patih miwah Mantri sami tengkejut nyingakin ada caratan bisa ngomong.

";"Neked di kedatuan ngenggalang ia ka tengah bale paruman. Ia matur ring Sang Prabu jagi mapitulung lakar nyegerang para krama ane kena grubug. Sang Prabu, Patih miwah Mantri sami tengkejut nyingakin ada caratan bisa ngomong.

"
i_bagus_caratan24.png;i_bagus_caratan24.ots.txt;i_bagus_caratan24.ann.txt;"Sang Prabu ngicenin ia nambanin anak ane kena grubug. la suba nawang pasti pica toya utama ento lakar telah ditu lan lakar ngemasin mati. Nanging ia tusing ngitungang unduke ento, dikenehne tuah apang bisa mapitulung. ,

";"Sang Prabu ngicenin ia nambanin anak ane kena grubug. Ia suba nawang pasti pica toya utama ento lakar telah ditu lan lakar ngemasin mati. Nanging ia tusing ngitungang unduke ento, dikenehne tuah apang bisa mapitulung.

"
leak_pemoroan24.png;leak_pemoroan24.ots.txt;leak_pemoroan24.ann.txt;"Liu ane seger ulian | Bagus Caratan. Sang Prabu seneng raris malih nunas tulung nylametang Sang Putri ane _.. @ngkebanga teken | Raksasa. | Bagus Caratan sadia, raris majalan ka tongosne | Raksasa di Gook Lumbang. aa

";"Liu ane seger ulian I Bagus Caratan. Sang Prabu seneng raris malih nunas tulung nylametang Sang Putri ane engkebanga teken I Raksasa. I Bagus Caratan sadia, raris majalan ka tongosne I Raksasa di Gook Lumbang.

"
Balinese_25.png;balinese_25_ots.txt;balinese_25_ann.txt;"Neked di Gook Lumbang, | Bagus Caratan lan | Raksasa masiat. la nyemprotang toya wisya ka awakne | Raksasa. | Raksasa glalang-gliling aduh-aduh krana kena toya wisya tur ngemasin mati.

";"Neked di Gook Lumbang, I Bagus Caratan lan I Raksasa masiat. Ia nyemprotang toya wisya ka awakne I Raksasa. I Raksasa glalang-gliling aduh-aduh krana kena toya wisya tur ngemasin mati.

"
i_bagus_caratan25.png;i_bagus_caratan25.ots.txt;i_bagus_caratan25.ann.txt;"Krana pica toya utamane suba telah, | Bagus Caratan ngemasin mati. Sang Putri sedih ngatonang unduke ento. Nanging Ida tengkejut krana nyingakin awakne | Bagus Caratan ngendih pesu andus, raris magentos rupa dadi manusa tur idup malih.

";"Krana pica toya utamane suba telah, I Bagus Caratan ngemasin mati. Sang Putri sedih ngatonang unduke ento. Nanging Ida tengkejut krana nyingakin awakne I Bagus Caratan ngendih pesu andus, raris magentos rupa dadi manusa tur idup malih.

"
Balinese_26.png;balinese_26_ots.txt;balinese_26_ann.txt;"Sang Putri bagia tur prasida kacunduk malih sareng Ajin Idane. Kadatuanne prasida mawali rahayu. Pamuputne | Bagus Caratan kasandingang teken Sang Putri miwah kaadegang ratu ring Kadatuane punika.

";"Sang Putri bagia tur prasida kacunduk malih sareng Ajin Idane. Kadatuanne prasida mawali rahayu. Pamuputne I Bagus Caratan kasandingang teken Sang Putri miwah kaadegang ratu ring Kadatuane punika.

"
i_bagus_caratan26.png;i_bagus_caratan26.ots.txt;i_bagus_caratan26.ann.txt;"PITEKET SATUA lraga dados jadma patut saling tulungin, asih ring kauripan pakraman.

";"PITEKET SATUA Iraga dados jadma patut saling tulungin, asih ring kauripan pakraman.

"
Balinese_27.png;balinese_27_ots.txt;balinese_27_ann.txt;"Ajum-ajum Puwuh
";"Ajum-ajum Puwuh
"
Balinese_28.png;balinese_28_ots.txt;balinese_28_ann.txt;"Nang Lotok bengong mapangsegan negak ngelut entud palihatne nrawang sawa di durin pondokne. Carikne linggah pesan mara sajanalianga sekan mamula padi. Langite pelung kedas ngranang kalangen sakancanin jatmane ane ngiwasin sawireh pemandangane melah kadulurin ban angine ngasirsir. Di ambarane ambune putih kedas buka kapase pajlompot mapinda wayang lan beburonan. Kedis perit lan kedis bondole pasliwer marowang-rowangan pakeberne ngindang di duwur punyan padine ane suba kuning, sabilang jahan nyander ngenceg mapesta padi.
";"Nang Lotok bengong mapangsegan negak ngelut entud palihatne nrawang sawa di durin pondokne. Carikne linggah pesan mara sajan alianga sekan mamula padi. Langite pelung kedas ngranang kalangen sakancanin jatmane ane ngiwasin sawireh pemandangane melah kadulurin ban angine ngasirsir. Di ambarane ambune putih kedas buka kapase pajlompot mapinda wayang lan beburonan. Kedis perit lan kedis bondole pasliwer marowang-rowangan pakeberne ngindang di duwur punyan padine ane suba kuning, sabilang jahan nyander ngenceg mapesta padi.
"
